Transaction_ID,Transaction_date,Supplier,Price,Payment_Type,Client ID,City,State,Country,Account_Created,Last_Login,Latitude,Longitude
12909,01-08-09 4:15,25701,1200,Visa,54711,Gdansk,Pomorskie,Poland,01-07-09 15:00,02-08-09 3:50,54.35,18.6666667
12910,1/22/09 10:47,25702,1200,Visa,54711,Arklow,Wicklow,Ireland,11/18/08 1:32,02-08-09 5:07,52.7930556,-6.1413889
12911,1/26/09 20:47,25703,1200,Mastercard,54701,Lincoln                     ,NE,United States,6/24/08 8:05,02-08-09 7:29,40.8,-96.66667
12912,01-12-09 12:22,25704,1200,Mastercard,54702,Tierp,Uppsala,Sweden,01-06-09 11:34,02-08-09 11:15,60.3333333,17.5
12913,1/26/09 1:44,25705,3600,Visa,54703,Brussels,Brussels (Bruxelles),Belgium,1/31/08 13:28,02-08-09 14:39,50.8333333,4.3333333
12914,1/18/09 12:57,25706,1200,Mastercard,54704,Burr Oak                    ,IA,United States,1/24/08 16:11,02-08-09 15:30,43.45889,-91.86528
12915,1/24/09 21:26,25707,1200,Visa,54705,Wheaton                     ,IL,United States,05-08-08 16:02,02-08-09 16:00,41.86611,-88.10694
12916,1/26/09 12:26,25708,3600,Mastercard,54706,Killeen                     ,TX,United States,1/26/09 5:23,02-08-09 17:33,31.11694,-97.7275
12917,01-05-09 7:37,25709,1200,Visa,54707,Manhattan                   ,NY,United States,9/26/08 4:29,02-08-09 18:42,40.71417,-74.00639
12918,1/14/09 12:33,25710,1200,Visa,54708,Oxford,England,United Kingdom,09-11-08 23:23,02-08-09 23:00,51.75,-1.25
12919,1/14/09 0:15,25711,3600,Visa,54709,Paris,Ile-de-France,France,11/28/08 0:07,02-09-09 1:30,48.8666667,2.3333333
12920,01-01-09 12:42,25712,1200,Visa,54710,Exeter,England,United Kingdom,12/15/08 1:16,02-09-09 2:52,50.7,-3.5333333
12921,01-06-09 6:07,25713,1200,Visa,54711,Rungsted,Frederiksborg,Denmark,12/27/08 14:29,02-09-09 4:20,55.8841667,12.5419444
12922,1/15/09 5:11,25714,3600,Visa,54711,London,England,United Kingdom,07-11-06 12:43,02-09-09 4:42,51.52721,0.14559
12923,1/17/09 4:03,25715,1200,Visa,54701,Borja,Bohol,Philippines,1/17/09 2:45,02-09-09 6:09,9.9136111,124.0927778
12924,1/19/09 10:13,25716,3600,Mastercard,54702,London,England,United Kingdom,2/28/06 5:35,02-09-09 6:57,51.51334,-0.08895
12925,1/18/09 9:42,25717,1200,Visa,54703,Jamestown                   ,RI,United States,1/18/09 9:22,02-09-09 8:30,41.49694,-71.36778
12926,01-09-09 11:14,25718,1200,Visa,54704,Owings Mills                ,MD,United States,01-09-09 10:43,02-09-09 9:17,39.41944,-76.78056
12927,01-10-09 13:42,25719,1200,Visa,54705,Hamilton,Ontario,Canada,01-10-09 12:22,02-09-09 9:54,43.25,-79.8333333
12928,01-07-09 7:28,25720,1200,Amex,54706,Anchorage                   ,AK,United States,7/28/08 7:31,02-09-09 10:50,61.21806,-149.90028
12929,1/18/09 6:46,25721,1200,Visa,54707,Mornington,Meath,Ireland,1/15/09 9:13,02-09-09 11:55,53.7233333,-6.2825
12930,1/30/09 12:18,25722,1200,Mastercard,54708,Fullerton                   ,CA,United States,1/26/09 13:34,02-09-09 12:53,33.87028,-117.92444
12931,01-06-09 5:42,25723,1200,Amex,54709,Atlanta                     ,GA,United States,10/27/08 14:16,02-09-09 13:50,33.74889,-84.38806
12932,01-02-09 10:58,25724,3600,Visa,54710,Toronto,Ontario,Canada,01-02-09 10:38,02-09-09 13:56,43.6666667,-79.4166667
12933,01-08-09 3:29,25725,1200,Visa,54711,Liverpool,England,United Kingdom,12/22/08 1:41,02-09-09 14:06,53.4166667,-3
12934,01-12-09 13:23,25726,3600,Amex,54711,Ponte San Nicolo,Veneto,Italy,9/13/05 8:42,02-09-09 14:09,45.3666667,11.6166667
12935,1/19/09 9:34,25727,1200,Amex,54701,Las Vegas                   ,NV,United States,05-10-08 8:56,02-09-09 16:44,36.175,-115.13639
12936,01-09-09 7:49,25728,1200,Visa,54702,Rochester Hills             ,MI,United States,7/28/08 7:18,02-09-09 17:41,42.68056,-83.13389
12937,1/15/09 5:27,25729,3600,Visa,54703,North Bay,Ontario,Canada,01-06-09 17:42,02-09-09 18:22,46.3,-79.45
12938,01-08-09 23:40,25730,1200,Visa,54704,Lindfield,New South Wales,Australia,01-08-09 17:52,02-09-09 18:31,-33.7833333,151.1666667
12939,1/27/09 11:02,25731,1200,Mastercard,54705,Madrid,Madrid,Spain,1/24/09 8:21,02-09-09 18:42,40.4,-3.6833333
12940,1/14/09 13:23,25732,1200,Diners,54706,Wisconsin Rapids            ,WI,United States,11/15/08 13:57,02-09-09 18:44,44.38361,-89.81722
12941,01-07-09 20:01,25733,1200,Visa,54707,Austin                      ,TX,United States,01-06-09 19:16,02-09-09 19:56,30.26694,-97.74278
12942,1/20/09 12:32,25734,1200,Visa,54708,Chicago                     ,IL,United States,1/16/09 19:08,02-09-09 20:42,41.85,-87.65
12943,01-06-09 14:35,25735,1200,Diners,54709,Las Vegas                   ,NV,United States,12/17/08 11:59,02-09-09 22:59,36.175,-115.13639
12944,01-04-09 6:51,25736,1200,Visa,54710,Mullingar,Westmeath,Ireland,01-03-09 12:34,02-10-09 0:59,53.5333333,-7.35
12945,1/24/09 18:30,25737,1200,Visa,54711,Melbourne,Victoria,Australia,7/17/08 5:19,02-10-09 2:12,-37.8166667,144.9666667
12946,1/25/09 5:57,25738,1200,Amex,54711,Ayacucho,Buenos Aires,Argentina,1/24/09 9:29,02-10-09 6:38,-37.15,-58.4833333
12947,01-05-09 10:02,25739,3600,Visa,54700,Eagan                       ,MN,United States,01-05-09 9:03,02-10-09 7:29,44.80417,-93.16667
12948,1/13/09 9:14,25740,1200,Visa,54701,Vossevangen,Hordaland,Norway,01-09-09 9:31,02-10-09 9:04,60.6333333,6.4333333
12949,1/22/09 7:35,25741,1200,Visa,54702,Ferney-Voltaire,Rhone-Alpes,France,1/22/09 6:51,02-10-09 9:18,46.25,6.1166667
12950,01-02-09 11:06,25742,1200,Mastercard,54703,Sevilla,Andalucia,Spain,03-12-06 15:02,02-10-09 10:04,37.3772222,-5.9869444
12951,01-11-09 9:50,25743,1200,Visa,54704,Munchengosserstadt,Thuringia,Germany,01-07-09 11:45,02-10-09 10:28,51.05,11.65
12952,1/21/09 20:44,25744,1200,Mastercard,54705,Lindenhurst                 ,NY,United States,1/21/09 7:47,02-10-09 10:51,40.68667,-73.37389
12953,01-05-09 9:09,25745,1200,Visa,54706,Bloomfield                  ,MI,United States,10/23/06 6:52,02-10-09 10:58,42.53778,-83.23306
12954,01-05-09 12:41,25746,1200,Visa,54707,Calgary,Alberta,Canada,12-03-08 14:49,02-10-09 11:45,51.0833333,-114.0833333
12955,1/28/09 12:54,25747,3600,Mastercard,54708,Vancouver,British Columbia,Canada,1/27/09 21:04,02-10-09 12:09,49.25,-123.1333333
12956,1/21/09 4:46,25748,1200,Visa,54709,Klampenborg,Kobenhavn,Denmark,06-10-08 11:25,02-10-09 12:22,55.7666667,12.6
12957,01-07-09 13:28,25749,1200,Visa,54710,Calne,England,United Kingdom,01-04-09 13:07,02-10-09 12:39,51.4333333,-2
12958,1/27/09 11:18,25750,3600,Amex,54711,Los Angeles                 ,CA,United States,1/23/09 11:47,02-10-09 13:09,34.05222,-118.24278
12959,01-07-09 12:39,25751,3600,Visa,54701,Milano,Lombardy,Italy,06-02-06 13:01,02-10-09 13:19,45.4666667,9.2
12960,1/24/09 13:54,25752,3600,Mastercard,54702,Kloten,Zurich,Switzerland,1/24/09 12:30,02-10-09 13:47,47.45,8.5833333
12961,1/30/09 6:48,25753,1200,Mastercard,54703,Fayetteville                ,NC,United States,1/30/09 4:51,02-10-09 14:41,35.0525,-78.87861
12962,1/22/09 18:07,25754,1200,Visa,54704,Simpsonville                ,SC,United States,01-06-09 16:59,02-10-09 15:30,34.73694,-82.25444
12963,1/29/09 15:03,25755,1200,Visa,54705,Auckland,Auckland,New Zealand,02-09-06 11:14,02-10-09 16:31,-36.8666667,174.7666667
12964,01-02-09 14:14,25678,1200,Diners,54706,Reading,England,United Kingdom,11/16/08 15:49,02-10-09 16:38,51.4333333,-1
12965,1/19/09 11:05,25679,1200,Visa,54707,North Caldwell              ,NJ,United States,10-03-08 5:55,02-10-09 18:16,40.83972,-74.27694
12966,1/28/09 16:17,25680,1200,Mastercard,54708,Coventry,England,United Kingdom,1/28/09 15:59,02-10-09 19:55,52.4166667,-1.55
12967,01-08-09 12:46,25681,1200,Mastercard,54709,Orillia,Ontario,Canada,12/16/08 22:57,02-10-09 22:11,44.6,-79.4166667
12968,1/29/09 16:07,25682,1200,Diners,54710,Paris,Ile-de-France,France,1/29/09 15:45,02-10-09 22:24,48.8666667,2.3333333
12969,1/29/09 13:41,25683,1200,Visa,54711,San Jose                    ,CA,United States,1/14/04 21:59,02-10-09 23:58,37.33944,-121.89389
12970,01-08-09 6:29,25684,1200,Visa,54712,Ingelheim-Mitte,Rhineland-Palatinate,Germany,3/24/06 6:21,02-10-09 23:59,49.9833333,8.0666667
12971,01-04-09 12:53,25685,1200,Diners,54713,Leamington Spa,England,United Kingdom,12-11-08 7:35,02-11-09 0:04,52.3,-1.5333333
12972,1/14/09 12:55,25686,1200,Visa,54714,Regensdorf,Zurich,Switzerland,01-11-09 10:36,02-11-09 1:58,47.4333333,8.4666667
12973,1/14/09 6:35,25687,1200,Visa,54715,Melbourne,Victoria,Australia,7/25/08 7:02,02-11-09 2:05,-37.8166667,144.9666667
12974,1/27/09 13:08,25688,1200,Mastercard,54716,Geneve,Geneve,Switzerland,05-09-08 8:50,02-11-09 2:19,46.2,6.1666667
12975,1/31/09 23:09,25689,1200,Diners,54717,Vaucluse,New South Wales,Australia,9/13/04 22:55,02-11-09 3:09,-33.8666667,151.2833333
12976,1/21/09 14:34,25690,1200,Mastercard,54718,Klosterneuburg,Lower Austria,Austria,1/21/09 14:12,02-11-09 3:19,48.3,16.3166667
12977,1/16/09 8:28,25691,1200,Visa,54719,Rancho Cordova              ,CA,United States,01-09-09 12:13,02-11-09 8:34,38.58917,-121.30167
12978,01-11-09 9:55,25692,1200,Visa,54720,Creemore,Ontario,Canada,01-10-09 7:14,02-11-09 8:45,44.3166667,-80.1
12979,01-08-09 2:46,25693,1200,Mastercard,54721,Sidcup,England,United Kingdom,11/26/07 16:44,02-11-09 11:00,51.4166667,0.1166667
12980,1/26/09 7:11,25694,1200,Visa,54722,Minneapolis                 ,MN,United States,11/22/08 21:06,02-11-09 11:35,44.98,-93.26361
12981,1/31/09 5:39,25695,3600,Mastercard,54723,Phoenix                     ,MD,United States,10-05-04 4:37,02-11-09 11:45,39.51639,-76.61639
12982,01-09-09 8:35,25696,1200,Amex,54724,Edmonton,Alberta,Canada,01-08-09 14:14,02-11-09 14:26,53.55,-113.5
12983,1/24/09 3:25,25697,1200,Visa,54725,Lyndoch,South Australia,Australia,9/26/08 19:23,02-11-09 15:05,-34.6166667,138.8833333
12984,1/26/09 8:45,25698,1200,Visa,54726,Larchmont                   ,NY,United States,2/15/06 17:21,02-11-09 17:12,40.92778,-73.75222
12985,1/23/09 10:45,25699,1200,Visa,54727,Saint Charles               ,IL,United States,1/23/09 8:46,02-11-09 17:57,41.91417,-88.30861
12986,1/28/09 8:50,25700,1200,Visa,54728,Brentwood                   ,TN,United States,1/28/09 8:42,02-11-09 18:41,36.03306,-86.78278
12987,1/15/09 19:10,25701,3600,Diners,54729,Pensacola                   ,FL,United States,12/29/05 21:33,02-11-09 18:53,30.42111,-87.21694
12988,01-09-09 20:25,25702,1200,Diners,54730,Kelowna,British Columbia,Canada,01-09-09 14:20,02-11-09 20:19,49.9,-119.4833333
12989,1/15/09 21:53,25703,1200,Visa,54731,Toronto,Ontario,Canada,01-01-09 18:01,02-11-09 21:01,43.6666667,-79.4166667
12990,01-12-09 0:17,25704,1200,Mastercard,54732,Brondby Strand,Kobenhavn,Denmark,01-07-09 23:40,02-11-09 22:23,55.6166667,12.35
12991,1/25/09 10:32,25705,1200,Mastercard,54733,Florence,Tuscany,Italy,1/23/09 4:46,02-12-09 2:22,43.7666667,11.25
12992,01-12-09 23:35,25706,1200,Visa,54734,Perth,Western Australia,Australia,05-08-06 23:41,02-12-09 3:46,-31.9333333,115.8333333
12993,01-11-09 6:09,25707,1200,Amex,54735,Saint Petersburg            ,FL,United States,11-08-08 4:07,02-12-09 4:41,27.77056,-82.67944
12994,01-03-09 13:35,25708,1200,Mastercard,54736,Aubonne,Vaud,Switzerland,8/15/08 4:02,02-12-09 5:17,46.4833333,6.4
12995,1/18/09 11:03,25709,3600,Amex,54737,Gava,Catalonia,Spain,1/18/09 6:16,02-12-09 7:35,41.3,2.0166667
12996,01-05-09 18:55,25710,1200,Visa,54738,Mc Lean                     ,VA,United States,04-03-08 16:57,02-12-09 10:25,38.94222,-77.1825
12997,01-02-09 18:54,25711,1200,Mastercard,54739,Hendersonville              ,TN,United States,12-07-08 4:51,02-12-09 11:31,36.30472,-86.62
12998,1/13/09 14:44,25712,3600,Visa,54740,Zurich,Zurich,Switzerland,12/14/08 10:19,02-12-09 12:08,47.3666667,8.55
12999,01-04-09 4:05,25713,1200,Mastercard,54741,Watford,England,United Kingdom,12/31/08 8:33,02-12-09 12:29,51.6666667,-0.4
13000,1/27/09 12:47,25714,1200,Visa,54742,Amsterdam,Noord-Holland,Netherlands,1/27/09 12:03,02-12-09 12:59,52.35,4.9166667
13001,1/22/09 6:51,25715,1200,Visa,54743,Rochester Hills             ,MI,United States,1/22/09 5:54,02-12-09 13:01,42.68056,-83.13389
13002,01-01-09 21:40,25716,1200,Mastercard,54744,Anglesea,Victoria,Australia,10/20/08 18:27,02-12-09 14:58,-38.4166667,144.1666667
13003,1/27/09 18:06,25717,1200,Visa,54745,Killarney,New Providence,The Bahamas,1/13/09 18:22,02-12-09 19:28,25.05,-77.4166667
13004,01-10-09 14:59,25718,1200,Amex,54746,Malibu                      ,CA,United States,01-10-09 14:47,02-12-09 19:39,34.005,-118.80917
13005,1/26/09 15:42,25719,1200,Visa,54747,Allen                       ,TX,United States,1/26/09 14:38,02-12-09 22:41,33.10306,-96.67028
13006,01-12-09 14:37,25720,1200,Mastercard,54748,Evires,Rhone-Alpes,France,01-12-09 7:47,02-12-09 23:49,46.0333333,6.2333333
13007,1/16/09 7:58,25721,1200,Amex,54749,Den Haag,Zuid-Holland,Netherlands,9/30/07 4:03,2/13/09 3:05,52.0833333,4.3
13008,1/22/09 14:32,25722,1200,Visa,54750,Perth City,Western Australia,Australia,09-05-08 7:18,2/13/09 3:50,-31.9333333,115.8333333
13009,1/19/09 6:50,25723,1200,Visa,54751,Redruth,England,United Kingdom,01-06-09 13:29,2/13/09 4:27,50.2333333,-5.2333333
13010,1/24/09 11:54,25724,1200,Visa,54752,Bruxelles,Brussels (Bruxelles),Belgium,1/24/09 10:47,2/13/09 6:39,50.8333333,4.3333333
13011,1/13/09 13:36,25725,1200,Visa,54753,London,England,United Kingdom,5/16/06 9:10,2/13/09 6:41,51.52721,0.14559
13012,1/13/09 11:56,25726,1200,Diners,54754,Montreal,Quebec,Canada,10/31/08 12:37,2/13/09 8:18,45.5,-73.5833333
13013,1/19/09 7:49,25727,1200,Amex,54755,Miami Beach                 ,FL,United States,1/18/09 15:26,2/13/09 12:26,25.79028,-80.13028
13014,01-10-09 7:37,25728,1200,Visa,54756,Shankill,Dublin,Ireland,10-11-08 3:19,2/13/09 13:32,53.2261111,-6.1244444
13015,1/20/09 5:53,25729,1200,Diners,54757,Oxford,England,United Kingdom,1/14/09 4:35,2/13/09 14:15,51.75,-1.25
13016,01-06-09 10:34,25730,1200,Mastercard,54758,New York                    ,NY,United States,01-06-09 10:03,2/13/09 14:41,40.71417,-74.00639
13017,1/23/09 5:14,25731,1200,Visa,54759,Melbourne,Victoria,Australia,12/16/07 17:05,2/13/09 15:28,-37.8166667,144.9666667
13018,1/14/09 16:02,25732,1200,Mastercard,54760,Woodland Hills              ,CA,United States,1/14/09 14:53,2/13/09 16:45,34.16833,-118.605
13019,1/14/09 18:05,25733,1200,Visa,54761,Anchorage                   ,AK,United States,01-10-09 3:19,2/13/09 17:22,61.21806,-149.90028
13020,01-08-09 20:52,25734,1200,Visa,54762,Yorba Linda                 ,CA,United States,11/18/08 20:03,2/13/09 19:32,33.88861,-117.81222
13021,01-07-09 13:57,25735,1200,Visa,54763,Waiwera,Auckland,New Zealand,01-07-09 13:32,2/13/09 19:54,-36.55,174.7166667
13022,1/25/09 10:34,25736,1200,Amex,54764,Jamaica Plain               ,MA,United States,1/19/09 19:01,2/13/09 20:20,42.30972,-71.12083
13023,1/28/09 4:35,25737,1200,Diners,54765,Oslo,Oslo,Norway,04-05-05 5:30,2/13/09 23:15,59.9166667,10.75
13024,1/19/09 3:25,25738,1200,Visa,54766,Setagaya,Tokyo,Japan,01-10-06 4:49,2/14/09 1:03,35.6333333,139.65
13025,1/18/09 0:41,25739,3600,Visa,54767,Donauworth,Bayern,Germany,9/21/06 23:27,2/14/09 1:11,48.7,10.8
13026,1/27/09 2:38,25740,1200,Visa,54768,Bandon,Cork,Ireland,11/30/07 9:25,2/14/09 3:36,51.7469444,-8.7425
13027,1/16/09 6:04,25741,1200,Mastercard,54769,Ehingen an der Donau,Baden-Wurttemberg,Germany,1/15/09 2:56,2/14/09 5:05,48.2833333,9.7333333
13028,01-05-09 5:30,25742,1200,Visa,54770,Paris,Ile-de-France,France,01-05-09 4:11,2/14/09 5:34,48.8666667,2.3333333
13029,01-09-09 14:55,25743,1200,Visa,54771,Banbury,England,United Kingdom,01-08-09 16:23,2/14/09 7:27,52.05,-1.3333333
13030,1/29/09 10:07,25744,1200,Visa,54772,Beverly Hills               ,CA,United States,1/27/09 8:42,2/14/09 10:01,34.07361,-118.39944
13031,1/27/09 3:55,25745,1200,Amex,54773,Danderyd,Stockholm,Sweden,9/13/06 10:09,2/14/09 10:37,59.4166667,18.0166667
13032,1/25/09 12:35,25746,3600,Visa,54774,Sebastopol                  ,CA,United States,1/25/09 10:42,2/14/09 10:40,38.40222,-122.82278
13033,01-03-09 16:56,25747,1200,Visa,54775,Glendora                    ,CA,United States,3/13/04 14:09,2/14/09 11:23,34.13611,-117.86444
13034,01-12-09 12:04,25748,1200,Visa,54776,Nacka,Stockholm,Sweden,12-05-07 12:48,2/14/09 12:32,59.3,18.1666667
13035,1/27/09 3:19,25749,1200,Mastercard,54777,Canterbury,England,United Kingdom,1/27/09 1:01,2/14/09 13:35,51.2666667,1.0833333
13036,1/24/09 9:30,25750,1200,Visa,54778,Neuchatel,Neuchatel,Switzerland,1/24/09 5:24,2/14/09 13:45,47,6.9666667
13037,1/25/09 18:33,25751,1200,Visa,54779,Billings                    ,MT,United States,1/23/09 9:35,2/14/09 16:27,45.78333,-108.5
13038,1/15/09 11:43,25752,1200,Visa,54780,Libertyville                ,IL,United States,10/24/08 19:02,2/14/09 17:43,42.28306,-87.95306
13039,1/23/09 16:30,25753,3600,Amex,54781,Temecula                    ,CA,United States,01-09-09 15:59,2/14/09 19:11,33.49361,-117.1475
13040,01-05-09 12:57,25754,1200,Diners,54782,Boise                       ,ID,United States,01-05-09 9:32,2/14/09 19:19,43.61361,-116.2025
13041,1/29/09 16:52,25755,1200,Visa,54783,Rock Hill                   ,SC,United States,1/25/09 12:00,2/14/09 19:34,34.92472,-81.02528
13042,01-10-09 0:04,25678,1200,Mastercard,54784,Mililani                    ,HI,United States,01-09-09 23:37,2/14/09 19:34,21.42556,-157.96083
13043,01-03-09 14:17,25679,3600,Visa,54785,Scamander,Tasmania,Australia,01-03-09 13:53,2/14/09 20:11,-41.465,148.2572222
13044,1/15/09 9:00,25680,1200,Visa,54786,Freeport City,Freeport,The Bahamas,1/15/09 8:10,2/14/09 20:36,26.5333333,-78.7
13045,1/24/09 20:58,25681,1200,Visa,54787,North Vancouver,British Columbia,Canada,12/28/08 15:54,2/14/09 22:12,49.3166667,-123.0666667
13046,01-10-09 11:53,25682,1200,Visa,54788,Ludwigsburg,Baden-Wurttemberg,Germany,1/17/08 8:20,2/15/09 1:42,48.9,9.1833333
13047,01-04-09 17:34,25683,1200,Mastercard,54711,Rockingham,Western Australia,Australia,10/20/07 19:09,2/15/09 2:14,-32.2833333,115.7166667
13048,1/28/09 0:22,25684,1200,Visa,54701,Basel,Basel-Town,Switzerland,9/27/08 0:24,2/15/09 3:20,47.5666667,7.6
13049,1/17/09 1:49,25685,1200,Mastercard,54702,Den Haag,Zuid-Holland,Netherlands,1/13/09 5:09,2/15/09 5:19,52.0833333,4.3
13050,1/25/09 17:48,25686,1200,Visa,54703,Westminster                 ,CO,United States,1/24/09 23:48,2/15/09 8:08,39.83667,-105.03667
13051,1/22/09 5:39,25687,3600,Visa,54704,Penclawdd,Wales,United Kingdom,1/14/09 13:33,2/15/09 8:34,51.6333333,-4.1
13052,1/19/09 15:40,25688,3600,Visa,54705,Ede,Gelderland,Netherlands,1/19/09 14:32,2/15/09 10:33,52.0333333,5.6666667
13053,1/21/09 23:52,25689,1200,Visa,54706,Plan-les-Ouattes,Geneve,Switzerland,11/23/08 4:51,2/15/09 11:16,46.1666667,6.1166667
13054,1/19/09 13:15,25690,1200,Visa,54707,Stocksund,Stockholm,Sweden,5/29/07 1:32,2/15/09 11:39,59.3833333,18.0666667
13055,1/16/09 7:35,25691,1200,Diners,54708,Stuttgart,Baden-Wurttemberg,Germany,10-06-06 2:02,2/15/09 12:00,48.7666667,9.1833333
13056,1/22/09 9:48,25692,3600,Mastercard,54709,Tunbridge Wells,England,United Kingdom,01-08-08 14:37,2/15/09 13:36,51.1333333,0.2833333
13057,1/18/09 12:05,25693,3600,Visa,54710,Issaquah                    ,WA,United States,01-05-09 19:24,2/15/09 13:40,47.53028,-122.03139
13058,01-04-09 10:44,25694,1200,Diners,54711,Burnaby,British Columbia,Canada,11/26/08 20:16,2/15/09 13:46,49.25,-122.95
13059,1/20/09 14:55,25695,1200,Mastercard,54711,Cypress                     ,CA,United States,9/27/08 7:22,2/15/09 15:23,33.81694,-118.03639
13060,01-02-09 18:41,25696,1200,Visa,54701,Lititz                      ,PA,United States,02-01-06 8:47,2/15/09 15:47,40.15722,-76.30722
13061,01-02-09 7:03,25697,1200,Visa,54702,London,England,United Kingdom,5/24/08 11:10,2/15/09 16:04,51.52721,0.14559
13062,1/21/09 7:19,25698,1200,Visa,54703,Chadds Ford                 ,PA,United States,03-05-08 11:25,2/15/09 16:06,39.87167,-75.59167
13063,01-11-09 17:52,25699,3600,Visa,54704,St Thomas                   ,VI,United States,9/17/03 11:57,2/15/09 18:08,18.35917,-64.92111
13064,1/16/09 17:56,25700,1200,Mastercard,54705,Coppell                     ,TX,United States,1/16/09 12:57,2/15/09 20:13,32.95444,-97.01472
13065,01-09-09 20:00,25701,1200,Visa,54706,Ladera Ranch                ,CA,United States,01-06-09 13:50,2/15/09 23:10,33.57056,-117.63861
13066,1/13/09 2:47,25702,1200,Visa,54707,Rathfarnham,Dublin,Ireland,1/13/09 2:35,2/16/09 0:09,53.3005556,-6.2827778
13067,1/19/09 4:23,25703,3600,Mastercard,54708,Cagliari,Sardinia,Italy,1/13/08 11:41,2/16/09 0:22,39.2166667,9.1166667
13068,1/13/09 12:51,25704,1200,Visa,54709,Charlottenlund,Kobenhavn,Denmark,5/27/08 18:51,2/16/09 1:05,55.75,12.5833333
13069,1/29/09 7:40,25705,1200,Amex,54710,Munchen,Bayern,Germany,7/29/03 9:23,2/16/09 2:39,49.55,11.5833333
13070,1/21/09 4:34,25706,1200,Visa,54711,Firenze,Tuscany,Italy,4/24/08 0:57,2/16/09 3:45,43.7666667,11.25
13071,01-07-09 13:28,25707,1200,Mastercard,54711,Baile Atha Bui,Meath,Ireland,9/21/05 15:42,2/16/09 3:51,53.6186111,-6.9205556
13072,1/26/09 16:47,25708,1200,Visa,54701,Chamonix-Mont-Blanc,Rhone-Alpes,France,1/26/09 4:53,2/16/09 5:01,45.9166667,6.8666667
13073,1/29/09 1:01,25709,1200,Diners,54702,Gingins,Vaud,Switzerland,1/20/09 6:14,2/16/09 5:09,46.4,6.1833333
13074,1/25/09 12:55,25710,1200,Amex,54703,Boca Raton                  ,FL,United States,12-06-08 15:26,2/16/09 6:54,26.35833,-80.08333
13075,1/24/09 13:35,25711,1200,Visa,54704,Chaska                      ,MN,United States,05-11-06 13:27,2/16/09 9:00,44.78944,-93.60194
13076,1/28/09 13:30,25712,1200,Visa,54705,Hghlnds Ranch               ,CO,United States,1/28/09 13:03,2/16/09 9:13,39.61333,-105.01611
13077,1/20/09 19:08,25713,1200,Amex,54706,Atlanta                     ,GA,United States,11/21/08 5:52,2/16/09 10:08,33.74889,-84.38806
13078,1/29/09 17:13,25714,1200,Amex,54707,Tenafly                     ,NJ,United States,12-12-07 12:26,2/16/09 10:19,40.92528,-73.96333
13079,01-02-09 5:33,25715,1200,Visa,54708,Aberdeen,Scotland,United Kingdom,10/18/04 4:53,2/16/09 11:12,57.1333333,-2.1
13080,1/31/09 11:03,25716,1200,Visa,54709,Djurgarden,Stockholm,Sweden,1/25/09 3:48,2/16/09 12:08,59.3166667,18.1166667
13081,1/13/09 9:16,25717,1200,Visa,54710,Nashville                   ,TN,United States,01-12-09 20:48,2/16/09 12:33,36.16583,-86.78444
13082,1/19/09 12:38,25718,1200,Visa,54711,Munich,Bayern,Germany,1/19/09 11:47,2/16/09 12:46,48.15,11.5833333
13083,1/18/09 12:14,25719,3600,Mastercard,54711,Utrecht,Utrecht,Netherlands,12-12-08 3:30,2/16/09 12:49,52.0833333,5.1333333
13084,1/22/09 10:59,25720,1200,Visa,54701,Boyceville                  ,WI,United States,01-02-09 14:09,2/16/09 14:50,45.04361,-92.04083
13085,1/14/09 7:30,25721,1200,Visa,54702,Basauri,Pais Vasco,Spain,02-03-08 2:56,2/16/09 15:04,43.0166667,-2.4
13086,1/19/09 1:52,25722,1200,Amex,54703,Melbourne,Victoria,Australia,4/24/07 4:36,2/17/09 1:20,-37.8166667,144.9666667
13087,01-08-09 23:00,25723,1200,Visa,54704,Kemerburgaz,Istanbul,Turkey,9/16/08 2:07,2/17/09 1:29,41.1594444,28.9127778
13088,1/25/09 7:29,25724,1200,Diners,54705,Worcester,England,United Kingdom,1/22/09 14:02,2/17/09 3:00,52.2,-2.2
13089,1/17/09 15:19,25725,1200,Visa,54706,Thurles,Tipperary,Ireland,1/15/09 9:13,2/17/09 3:26,52.6819444,-7.8022222
13090,1/23/09 12:23,25726,1200,Mastercard,54707,Den Haag,Zuid-Holland,Netherlands,1/23/09 11:11,2/17/09 3:35,52.0833333,4.3
13091,1/24/09 8:45,25727,1200,Visa,54708,Cos Cob                     ,CT,United States,11-08-08 14:45,2/17/09 3:40,41.03333,-73.6
13092,1/27/09 3:45,25728,3600,Visa,54709,Bern,Bern,Switzerland,1/27/09 2:39,2/17/09 3:44,46.9166667,7.4666667
13093,1/29/09 23:48,25729,1200,Visa,54710,Leicester,England,United Kingdom,11/15/08 6:49,2/17/09 5:47,52.6333333,-1.1333333
13094,01-03-09 18:43,25730,1200,Visa,54711,Cornwall,Ontario,Canada,07-03-06 8:36,2/17/09 6:17,45.0166667,-74.7333333
13095,1/24/09 17:18,25731,3600,Visa,54711,Sterling                    ,VA,United States,2/15/08 15:34,2/17/09 6:26,39.00611,-77.42889
13096,01-02-09 15:13,25732,1200,Visa,54701,Cork,Cork,Ireland,01-10-06 7:05,2/17/09 6:38,51.8986111,-8.4958333
13097,01-08-09 10:44,25733,1200,Visa,54702,Mount Forest,Ontario,Canada,01-06-09 13:03,2/17/09 6:39,43.9666667,-80.7333333
